,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.training_accuracy_score,metrics.cv_acc,metrics.training_f1_score,metrics.training_log_loss,metrics.training_precision_score,metrics.training_roc_auc_score,metrics.training_score,metrics.training_recall_score,params.splitter,params.random_state,params.min_impurity_split,params.min_samples_leaf,params.criterion,params.max_leaf_nodes,params.max_depth,params.class_weight,params.ccp_alpha,params.min_samples_split,params.presort,params.min_impurity_decrease,params.min_weight_fraction_leaf,params.max_features,params.max_iter,params.probability,params.coef0,params.kernel,params.shrinking,params.gamma,params.verbose,params.decision_function_shape,params.cache_size,params.tol,params.C,params.degree,params.break_ties,params.nu,params.intercept_scaling,params.fit_intercept,params.penalty,params.loss,params.multi_class,params.dual,params.leaf_size,params.weights,params.n_jobs,params.metric_params,params.p,params.metric,params.algorithm,params.n_neighbors,params.oob_score,params.warm_start,params.max_samples,params.n_estimators,params.bootstrap,params.learning_rate,params.subsample,params.n_iter_no_change,params.validation_fraction,params.init,params.bootstrap_features,params.base_estimator,tags.mlflow.source.type,tags.mlflow.source.name,tags.mlflow.runName,tags.mlflow.user,tags.estimator_name,tags.mlflow.log-model.history,tags.mlflow.source.git.commit,tags.mlflow.parentRunId,tags.estimator_class
0,66ee15305aaf42b4907da0fbf0a42d02,1,FINISHED,file:///C:/Personal_Data/Machine_Learning_Project/Medical_Information_Extraction/mrec/mrec/model/mlruns/1/66ee15305aaf42b4907da0fbf0a42d02/artifacts,2020-12-22 19:24:20.100000+00:00,2020-12-22 19:24:24.177000+00:00,0.989648033126294,0.695737246680643,0.9896413512479303,0.014350873303519517,0.9898478780466359,0.9997850978234708,0.989648033126294,0.989648033126294,best,None,None,1,gini,None,None,None,0.0,2,deprecated,0.0,0.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCAL,select_model.py,DTC,quang,DecisionTreeClassifier,"[{""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:20.541076"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:21.041505"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:21.385301"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:21.727594"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:22.068386"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:22.408678"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:22.753474"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:23.094266"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:23.438061"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:23.779854"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:24.120647"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""66ee15305aaf42b4907da0fbf0a42d02"", ""artifact_path"": ""DTC"", ""utc_time_created"": ""2020-12-22 19:24:24.163183"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}]",ae029462454eac351c5fd84ddcd872d190f15771,236d8c61c1b045e4840c43e5c5c64d30,sklearn.tree._classes.DecisionTreeClassifier
1,e761b4e07eb34c76a1746c7434d9840f,1,FINISHED,file:///C:/Personal_Data/Machine_Learning_Project/Medical_Information_Extraction/mrec/mrec/model/mlruns/1/e761b4e07eb34c76a1746c7434d9840f/artifacts,2020-12-22 19:24:12.909000+00:00,2020-12-22 19:24:20.097000+00:00,0.9855072463768116,0.7385394828791056,0.9855020103977816,,0.9855731202612598,,0.9855072463768116,0.9855072463768116,,None,,,,,,None,,,,,,,-1,False,0.0,rbf,True,scale,False,ovr,200,0.001,1.0,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCAL,select_model.py,SVC,quang,SVC,"[{""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:15.073386"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:15.569811"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:16.064736"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:16.565165"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:17.058088"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:17.553013"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:18.052442"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:18.551369"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:19.045294"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:19.544721"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:20.035142"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""e761b4e07eb34c76a1746c7434d9840f"", ""artifact_path"": ""SVC"", ""utc_time_created"": ""2020-12-22 19:24:20.082683"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}]",ae029462454eac351c5fd84ddcd872d190f15771,236d8c61c1b045e4840c43e5c5c64d30,sklearn.svm._classes.SVC
2,8bfde32510c8409bbf433a25a624df82,1,FINISHED,file:///C:/Personal_Data/Machine_Learning_Project/Medical_Information_Extraction/mrec/mrec/model/mlruns/1/8bfde32510c8409bbf433a25a624df82/artifacts,2020-12-22 19:24:05.569000+00:00,2020-12-22 19:24:12.906000+00:00,0.989648033126294,0.7628232005590496,0.9896442931412727,,0.9897172220925895,,0.989648033126294,0.989648033126294,,None,,,,,,None,,,,,,,-1,False,0.0,rbf,True,scale,False,ovr,200,0.001,,3,False,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,LOCAL,select_model.py,NuSVC,quang,NuSVC,"[{""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:07.754477"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:08.242395"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:08.733977"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:09.225400"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:09.715605"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:10.212031"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:10.704453"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:11.200612"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:11.695953"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:12.350014"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:12.844708"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""8bfde32510c8409bbf433a25a624df82"", ""artifact_path"": ""NuSVC"", ""utc_time_created"": ""2020-12-22 19:24:12.891748"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}]",ae029462454eac351c5fd84ddcd872d190f15771,236d8c61c1b045e4840c43e5c5c64d30,sklearn.svm._classes.NuSVC
3,903865e7b4e24102b1939f1503750621,1,FINISHED,file:///C:/Personal_Data/Machine_Learning_Project/Medical_Information_Extraction/mrec/mrec/model/mlruns/1/903865e7b4e24102b1939f1503750621/artifacts,2020-12-22 19:24:01.676000+00:00,2020-12-22 19:24:05.566000+00:00,0.989648033126294,0.7406009783368275,0.9896442931412727,,0.9897172220925895,,0.989648033126294,0.989648033126294,,None,,,,,,None,,,,,,,5000,,,,,,0,,,0.0001,1.0,,,,1,True,l2,squared_hinge,ovr,True,,,,,,,,,,,,,,,,,,,,,LOCAL,select_model.py,LSVC,quang,LinearSVC,"[{""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:02.122645"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:02.443421"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:02.769701"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:03.089975"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:03.413753"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:03.738532"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:04.218443"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:04.541221"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:04.863997"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:05.185773"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""model"", ""utc_time_created"": ""2020-12-22 19:24:05.513054"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}, {""run_id"": ""903865e7b4e24102b1939f1503750621"", ""artifact_path"": ""LSVC"", ""utc_time_created"": ""2020-12-22 19:24:05.552087"", ""flavors"": {""python_function"": {""model_path"": ""model.pkl"", ""loader_module"": ""mlflow.sklearn"", ""python_version"": ""3.8.5"", ""env"": ""conda.yaml""}, ""sklearn"": {""pickled_model"": ""model.pkl"", ""sklearn_version"": ""0.23.2"", ""serialization_format"": ""cloudpickle""}}}]",ae029462454eac351c5fd84ddcd872d190f15771,236d8c61c1b045e4840c43e5c5c64d30,sklearn.svm._classes.LinearSVC
